"waybill_code"|"create_time"|"id_warehouse"|"id_cat"|"id_payment_type"|"id_card"|"id_customer"|"weight"|"fee"|"province_code"|"city_code"|"district_code"
JXEC38126402|"20230703154909"|2|4|3|1|8|91|99021|36|3673|367304
JXPOP12905653|"20230714201123"|1|2|1||19|20|60521|36|3673|367305
JXPOP97666247|"20230710130650"|1|3|2|1|7|60|85388|35|3571|357101
JXEC56346882|"20230729065558"|5|5|3|2|5|47|31722|35|3571|357102
JXPOP92033426|"20230718183953"|4|2|3|2|16|55|73901|35|3571|357103
JXPOP00992501|"20230728180036"|2|1|2|1|11|96|72917|35|3571|357104
JXPOP11795424|"20230717114125"|3|3|2|1|1|50|55708|35|3571|357105
JXPOP26137921|"20230704100100"|1|1|2|1|19|25|30609|32|3271|327101
JXFD24416490|"20230719070714"|5|2|3|1|4|57|71306|32|3271|327102
JXPOP78410084|"20230709204101"|5|5|2|2|15|98|82802|32|3271|327103
JXPOP31775921|"20230725034508"|5|4|3|1|9|64|98278|32|3271|327104
JXFD26611669|"20230726173734"|1|5|3|1|1|48|51825|32|3271|327105
JXPOP86245106|"20230717003144"|5|3|3|2|4|42|51225|32|3236|323601
JXFD11088958|"20230719073516"|2|3|3|2|16|55|72383|32|3236|323602
JXEC80701657|"20230708225931"|3|2|2|2|6|76|85080|32|3236|323603
JXPOP44013046|"20230712143749"|4|1|3|1|6|96|94996|32|3236|323604
JXFD44136500|"20230715035429"|3|4|3|2|6|10|13606|32|3236|323605
JXFD15394003|"20230720163148"|5|1|1||3|29|49052|33|3371|337101
JXPOP77589141|"20230729223831"|2|1|1||15|55|95930|33|3371|337102
JXEC66495985|"20230730085434"|5|4|2|1|10|13|65059|33|3371|337103
JXPOP63510139|"20230714053705"|4|2|2|2|13|88|83660|33|3371|337104
JXEC66885748|"20230720003528"|1|1|1||15|99|90937|33|3371|337105
JXEC23141166|"20230722030038"|5|2|1||9|12|38432|33|3372|337201
JXEC40628264|"20230725145729"|4|2|2|2|4|45|61037|33|3372|337202
JXEC24826921|"20230710174620"|2|4|3|1|12|50|62706|33|3372|337203
JXFD95709613|"20230720121307"|5|2|2|2|16|28|47588|33|3372|337204
JXPOP76269828|"20230722183500"|3|3|2|1|15|48|35128|33|3372|337205
JXFD25864127|"20230708025912"|1|2|3|2|5|68|89441|34|3471|347101
JXEC63494677|"20230702211345"|5|3|3|2|9|38|50325|34|3471|347102
JXEC18919024|"20230716194227"|5|3|2|1|2|32|30147|34|3471|347103
JXFD42816628|"20230713024533"|4|2|1||5|19|50761|34|3471|347104
JXPOP03324486|"20230725131746"|5|3|2|1|2|55|78088|34|3471|347105
JXEC94385934|"20230709035232"|2|2|1||9|63|76715|34|3475|347501
JXEC08760309|"20230720134536"|2|2|3|2|1|54|97944|34|3475|347502
JXFD95409112|"20230712073146"|2|1|2|2|5|38|56028|34|3475|347503
JXFD93125270|"20230728145353"|4|4|3|1|14|83|82811|34|3475|347504
JXFD78311908|"20230723005808"|2|3|1||5|69|97657|34|3475|347505
JXFD07003016|"20230725063540"|2|2|1||8|94|85958|36|3601|360101
JXPOP05906075|"20230712135747"|2|4|2|2|18|62|95259|36|3601|360102
JXPOP86901797|"20230715182432"|5|2|2|1|15|32|60643|36|3601|360103
JXPOP72519813|"20230725005331"|4|4|2|1|18|14|32963|36|3601|360104
JXFD48163687|"20230703145150"|4|4|1||7|6|17615|36|3601|360105
JXFD79816461|"20230704183131"|5|5|3|1|8|62|73771|36|3604|360401
JXPOP83291826|"20230729053657"|1|2|1||1|19|30103|36|3604|360402
JXPOP99396316|"20230704014937"|1|5|3|2|5|69|88911|36|3604|360403
JXPOP36084108|"20230703093935"|4|5|3|2|11|34|47005|36|3604|360404
JXEC42812515|"20230701011549"|4|1|1||9|85|90319|36|3604|360405
JXFD02892539|"20230723144815"|5|3|2|2|12|9|20796|36|3671|367101
JXEC10099456|"20230720014756"|2|3|2|1|1|88|87557|36|3671|367102
JXEC38152079|"20230707193936"|1|2|1||9|42|44074|36|3671|367103
JXFD40716654|"20230702120540"|2|3|2|2|14|78|86951|36|3671|367104
JXEC65058041|"20230715002117"|4|5|2|2|5|92|72420|36|3671|367105
JXFD67361154|"20230701221730"|5|2|1||7|60|91626|36|3674|367401
JXEC51857707|"20230725220912"|2|5|1||4|70|80519|36|3674|367402
JXFD12551586|"20230723165741"|4|1|3|2|10|30|40092|36|3674|367403
JXPOP82043718|"20230702163442"|1|4|1||4|80|70155|36|3674|367404
JXPOP28396418|"20230703071511"|1|5|3|2|4|50|49511|36|3674|367405
JXFD61645634|"20230705022302"|3|4|3|2|7|89|80554|36|3675|367501
JXFD66949140|"20230717002929"|3|3|3|2|6|74|89686|36|3675|367502
JXEC56334409|"20230703194018"|4|3|3|1|11|76|71874|36|3675|367503
JXFD60609089|"20230705221157"|3|5|1||6|26|44667|36|3675|367504
JXPOP04206392|"20230731155645"|4|4|1||9|82|87884|36|3675|367505
JXEC46685690|"20230721060050"|4|1|3|2|3|6|16491|36|3673|367301
JXPOP96507946|"20230714145552"|4|2|3|2|7|28|47621|36|3673|367302
JXFD11226063|"20230712153516"|1|3|2|1|19|70|91601|36|3673|367303
JXPOP87208918|"20230723060426"|5|4|2|2|16|56|76774|36|3673|367304
JXFD48038579|"20230715202830"|1|4|1||6|20|26908|36|3673|367305
JXFD57025234|"20230731215105"|2|4|3|1|2|66|93386|35|3571|357101
JXFD04288920|"20230703003016"|3|2|2|2|13|19|58197|35|3571|357102
JXPOP72753944|"20230716225648"|2|4|1||19|67|75658|35|3571|357103
JXFD93341510|"20230709111437"|2|1|3|1|6|71|74899|35|3571|357104
JXPOP44164664|"20230724031831"|4|4|1||20|88|77064|35|3571|357105
JXFD09645393|"20230710165739"|2|3|3|2|18|57|85133|32|3271|327101
JXPOP95358641|"20230719214623"|1|3|1||16|32|40032|32|3271|327102
JXEC94949719|"20230709084846"|5|5|1||11|78|90764|32|3271|327103
JXEC28596934|"20230723070833"|3|3|1||4|89|86514|32|3271|327104
JXFD94794448|"20230716154515"|3|4|2|2|7|84|70582|32|3271|327105
JXPOP61675154|"20230709102849"|4|5|2|2|10|89|87173|32|3236|323601
JXFD03638735|"20230704232624"|1|2|1||3|61|70121|32|3236|323602
JXEC40513698|"20230727234643"|5|4|2|2|20|32|63150|32|3236|323603
JXEC11525651|"20230729212511"|3|1|3|1|10|20|62648|32|3236|323604
JXFD42572858|"20230721164414"|5|3|3|2|2|52|80422|32|3236|323605
JXPOP38243552|"20230723053933"|1|5|1||18|50|29753|33|3371|337101
JXFD08182698|"20230725012324"|4|2|3|1|1|89|79651|33|3371|337102
JXPOP58521110|"20230703132748"|3|3|2|1|2|13|51102|33|3371|337103
JXEC86134511|"20230728203808"|1|5|3|2|18|57|87582|33|3371|337104
JXPOP73650519|"20230710095639"|3|4|1||1|27|38863|33|3371|337105
JXPOP19645250|"20230708005403"|2|3|3|2|11|66|96342|33|3372|337201
JXFD27786740|"20230729102451"|2|3|1||19|64|81949|33|3372|337202
JXEC81870324|"20230717124533"|3|3|1||1|34|49490|33|3372|337203
JXFD64412210|"20230710094940"|4|3|3|1|16|13|34705|33|3372|337204
JXEC36709414|"20230709080400"|5|3|1||5|25|53570|33|3372|337205
JXFD91063588|"20230718171728"|2|1|2|1|13|88|81454|34|3471|347101
JXPOP62457496|"20230705011529"|5|3|3|2|3|48|55637|34|3471|347102
JXEC82530292|"20230715105633"|1|2|3|2|18|73|84290|34|3471|347103
JXPOP53301082|"20230718222100"|5|1|2|1|1|2|20072|34|3471|347104
JXPOP51626196|"20230724161357"|5|5|1||12|17|40692|34|3471|347105
JXFD91285892|"20230711044150"|2|2|1||9|25|27792|34|3475|347501
JXPOP17406750|"20230731112339"|2|3|3|1|1|18|26343|34|3475|347502
JXFD19472130|"20230712170915"|3|2|3|1|16|17|58300|34|3475|347503
JXFD27055522|"20230729082004"|1|3|3|1|5|82|91526|34|3475|347504
JXEC05925029|"20230723090551"|5|5|3|2|14|96|84055|34|3475|347505
JXEC32044620|"20230715190021"|1|2|2|2|20|11|32604|36|3601|360101
JXFD44164028|"20230706155826"|4|5|2|1|1|16|52818|36|3601|360102
JXPOP99291013|"20230710155736"|3|3|2|1|2|61|92440|36|3601|360103
JXEC21148872|"20230708024718"|2|3|2|1|12|95|86742|36|3601|360104
JXPOP00637076|"20230718080612"|3|5|1||16|12|55442|36|3601|360105
JXPOP01963125|"20230720030027"|2|3|1||17|63|76867|36|3604|360401
JXFD86514097|"20230703115710"|2|1|3|1|9|100|74672|36|3604|360402
JXPOP37488148|"20230725142338"|2|5|2|2|18|57|86881|36|3604|360403
JXEC65043504|"20230721061325"|1|1|2|2|13|7|19964|36|3604|360404
JXEC54225728|"20230721044353"|2|3|2|1|1|23|46618|36|3604|360405
JXEC76398962|"20230717132345"|5|1|3|1|20|68|79799|36|3671|367101
JXEC17106247|"20230716021714"|4|3|1||13|65|89645|36|3671|367102
JXFD50881175|"20230711060346"|4|5|2|2|7|38|60403|36|3671|367103
JXPOP00358367|"20230710195920"|2|4|2|1|9|1|24280|36|3671|367104
JXEC08876984|"20230716114702"|3|1|2|2|12|54|87747|36|3671|367105
JXFD32900224|"20230730085326"|4|5|2|1|16|36|58083|36|3674|367401
JXFD74941640|"20230730050208"|3|5|1||6|1|11748|36|3674|367402
JXEC64775934|"20230720034938"|2|5|3|2|9|68|82282|36|3674|367403
JXEC40566887|"20230706125153"|5|5|3|2|1|16|29756|36|3674|367404
JXFD87779736|"20230712050358"|3|5|1||15|68|98017|36|3674|367405
JXEC01063874|"20230731152740"|4|4|1||14|37|37488|36|3675|367501
JXEC70625480|"20230701024345"|1|5|1||20|41|35974|36|3675|367502
JXPOP95461664|"20230722181210"|3|4|1||19|79|78836|36|3675|367503
JXPOP50743772|"20230727163329"|1|4|2|2|9|59|91299|36|3675|367504
JXPOP63610488|"20230725112255"|5|3|2|2|12|31|38750|36|3675|367505
JXPOP01514836|"20230712191730"|3|1|1||3|29|42918|36|3673|367301
JXFD14883485|"20230719154931"|5|4|3|1|4|100|97714|36|3673|367302
JXPOP88960145|"20230711094354"|3|4|3|1|1|79|75771|36|3673|367303
JXFD37241357|"20230712205746"|5|5|2|2|11|34|50250|36|3673|367304
JXEC29228532|"20230708025934"|1|3|2|2|13|10|24465|36|3673|367305
JXFD83129714|"20230718190237"|1|2|2|1|16|10|17238|35|3571|357101
JXFD38612231|"20230718031720"|3|2|2|2|12|11|27357|35|3571|357102
JXFD10713516|"20230713195745"|5|3|1||8|75|74192|35|3571|357103
JXEC28279208|"20230707100421"|4|5|1||11|76|72091|35|3571|357104
JXPOP60346708|"20230712141051"|1|1|1||10|6|22359|35|3571|357105
JXFD01625528|"20230715092454"|3|1|3|2|19|30|40774|32|3271|327101
JXFD66696116|"20230710230622"|1|2|2|1|4|42|41533|32|3271|327102
JXEC07096298|"20230714095854"|5|1|1||17|65|85003|32|3271|327103
JXEC48625496|"20230711074526"|5|2|1||12|77|79939|32|3271|327104
JXEC97647588|"20230708085427"|5|2|1||17|3|14581|32|3271|327105
JXFD04760087|"20230724232751"|3|2|3|2|3|32|33545|32|3236|323601
JXPOP28804366|"20230725051940"|5|5|2|2|5|77|71450|32|3236|323602
JXFD95406275|"20230720161136"|1|5|2|2|18|74|87553|32|3236|323603
JXEC00771458|"20230717224926"|2|1|1||20|21|64736|32|3236|323604
JXFD37844437|"20230731222457"|1|5|1||18|91|84975|32|3236|323605
JXPOP75440760|"20230730095355"|3|1|3|1|6|83|84438|33|3371|337101
JXFD15908074|"20230708180144"|4|4|1||14|7|16621|33|3371|337102
JXPOP50008179|"20230718045744"|1|5|2|1|13|50|37726|33|3371|337103
JXEC39743127|"20230706013900"|2|4|2|1|2|25|42375|33|3371|337104
JXFD77557275|"20230709161448"|4|1|1||15|47|43685|33|3371|337105
JXFD30149114|"20230720212549"|1|4|2|2|14|34|29071|33|3372|337201
JXFD33502573|"20230706102052"|5|1|1||20|54|92065|33|3372|337202
JXEC79973919|"20230711062718"|3|5|1||1|53|71134|33|3372|337203
JXEC37491322|"20230720040209"|3|5|2|2|15|63|71283|33|3372|337204
JXFD74392465|"20230702003355"|4|3|3|2|11|22|65432|33|3372|337205
JXFD54198665|"20230724015906"|2|3|3|2|11|66|90490|34|3471|347101
JXPOP05580349|"20230703040930"|2|4|1||1|57|92256|34|3471|347102
JXFD58056430|"20230728182245"|5|3|2|1|20|52|90701|34|3471|347103
JXFD44888783|"20230711032702"|1|5|2|2|8|76|95493|34|3471|347104
JXFD77382734|"20230706100815"|2|4|3|2|7|39|46752|34|3471|347105
JXEC34872727|"20230711161903"|2|2|1||11|88|80941|34|3475|347501
JXFD35218935|"20230715122440"|4|1|2|1|20|69|89436|34|3475|347502
JXEC65143886|"20230722070243"|2|4|1||1|14|36179|34|3475|347503
JXEC11289217|"20230706041410"|5|3|2|1|16|86|89398|34|3475|347504
JXEC88744269|"20230707115548"|5|2|1||13|37|63683|34|3475|347505
JXEC27805052|"20230701172043"|2|5|2|2|8|58|79878|36|3601|360101
JXEC71166835|"20230708195404"|2|1|1||6|75|83225|36|3601|360102
JXEC89871762|"20230703030733"|3|4|2|1|2|69|80058|36|3601|360103
JXEC76078441|"20230725225717"|4|2|1||2|81|90247|36|3601|360104
JXFD13191103|"20230718172954"|3|2|2|2|9|28|33041|36|3601|360105
JXFD98939283|"20230711065640"|3|2|1||2|63|81900|36|3604|360401
JXPOP89821049|"20230730134608"|5|2|1||11|54|89576|36|3604|360402
JXPOP18309180|"20230726092712"|4|1|1||18|30|65184|36|3604|360403
JXPOP98323409|"20230715122804"|4|3|2|1|9|41|54987|36|3604|360404
JXPOP76663374|"20230715154338"|1|2|3|1|3|93|93584|36|3604|360405
JXPOP55729511|"20230711230002"|3|3|1||18|54|70975|36|3671|367101
JXFD17107422|"20230718012930"|2|1|3|2|2|45|30196|36|3671|367102
JXPOP19406019|"20230724205556"|3|5|3|2|14|83|95011|36|3671|367103
JXPOP22287500|"20230709213912"|5|5|3|2|19|57|81974|36|3671|367104
JXFD59615549|"20230705153929"|1|4|3|1|18|42|27098|36|3671|367105
JXEC73686938|"20230704082659"|3|4|2|1|13|78|91786|36|3674|367401
JXPOP26490760|"20230707081524"|2|5|1||15|44|32089|36|3674|367402
JXEC00000987|"20230725205856"|5|3|3|2|18|35|57365|36|3674|367403
JXPOP47687845|"20230723133921"|2|1|1||9|79|73696|36|3674|367404
JXPOP33069134|"20230717080030"|2|3|2|2|1|73|76555|36|3674|367405
JXPOP43128141|"20230722151753"|4|4|3|1|14|20|38252|36|3675|367501
JXEC36704168|"20230714185058"|2|5|3|2|15|55|82936|36|3675|367502
JXPOP22178447|"20230706123840"|1|1|2|1|11|94|89139|36|3675|367503
JXPOP51849913|"20230728190119"|1|2|1||11|84|73155|36|3675|367504
JXPOP27536694|"20230730032838"|5|2|1||14|12|61323|36|3675|367505
JXEC79076340|"20230727221703"|4|5|1||17|90|72351|36|3673|367301
JXEC68562473|"20230727094637"|2|5|1||18|24|58930|36|3673|367302
JXEC84963438|"20230726075917"|3|3|2|2|11|10|18192|36|3673|367303
JXEC03294861|"20230708123420"|3|1|2|1|13|91|85049|36|3673|367304
JXFD36445501|"20230725223126"|3|1|1||13|66|94482|36|3673|367305
JXEC17830089|"20230727164609"|1|4|3|2|10|23|38565|35|3571|357101
JXFD10948686|"20230703203838"|3|4|1||2|58|80927|35|3571|357102
JXFD29943586|"20230719115232"|4|4|1||1|21|29642|35|3571|357103
JXFD83624615|"20230731005901"|2|3|1||15|98|85644|35|3571|357104
JXFD18912250|"20230705150449"|3|1|3|2|6|30|42047|35|3571|357105
JXEC46837769|"20230701070324"|3|3|1||16|97|75886|32|3271|327101
JXFD73736642|"20230716040307"|2|2|3|2|20|80|70031|32|3271|327102
JXPOP00258532|"20230730213938"|5|4|3|1|20|54|89770|32|3271|327103
JXEC82156769|"20230707084642"|1|3|1||13|94|92076|32|3271|327104
JXPOP87764697|"20230717151751"|1|4|2|2|17|19|32991|32|3271|327105
JXPOP05292232|"20230719085933"|5|1|1||8|22|34973|32|3236|323601
JXPOP26143601|"20230703202925"|2|2|2|2|10|7|17778|32|3236|323602
JXEC61823671|"20230715111842"|3|2|1||6|25|45204|32|3236|323603
JXFD68469155|"20230713222355"|3|1|3|1|7|90|91479|32|3236|323604
JXFD53565967|"20230716141439"|1|5|3|2|6|85|74003|32|3236|323605
JXFD59740254|"20230713171759"|1|1|1||7|77|97690|33|3371|337101
JXEC39484217|"20230723091957"|4|5|1||4|55|90643|33|3371|337102
JXEC86882707|"20230720161803"|3|2|2|1|11|59|74016|33|3371|337103
JXEC29599048|"20230716230031"|5|2|3|2|15|42|40130|33|3371|337104
JXFD38001575|"20230713041331"|2|3|1||3|76|78758|33|3371|337105
JXEC27976768|"20230724211531"|4|2|3|1|12|99|93374|33|3372|337201
JXPOP78931560|"20230718134155"|2|2|1||6|7|20848|33|3372|337202
JXPOP04278941|"20230705215612"|1|3|2|1|5|25|48301|33|3372|337203
JXFD82803440|"20230714152311"|4|5|2|1|20|66|83169|33|3372|337204
JXFD68020605|"20230720124114"|5|2|2|1|10|19|52369|33|3372|337205
JXFD61650671|"20230704071400"|3|1|1||7|97|94579|34|3471|347101
JXFD28124310|"20230724082533"|4|1|1||3|56|80614|34|3471|347102
JXFD09796419|"20230705232400"|5|2|3|1|10|99|88384|34|3471|347103
JXPOP66367013|"20230701172946"|5|3|2|2|6|96|98783|34|3471|347104
JXFD27240441|"20230707211425"|1|5|3|1|6|78|74774|34|3471|347105
JXFD72653796|"20230727195648"|2|3|1||7|30|35306|34|3475|347501
JXEC44641863|"20230711181952"|1|2|3|1|10|45|50531|34|3475|347502
JXPOP13379819|"20230701030344"|2|4|1||10|60|82187|34|3475|347503
JXEC82937430|"20230713041135"|4|5|1||9|21|54939|34|3475|347504
JXPOP61628188|"20230723010646"|3|1|2|1|17|31|60266|34|3475|347505
JXFD27779343|"20230706013656"|3|3|1||1|70|84735|36|3601|360101
JXEC62370559|"20230707143635"|5|1|1||19|32|61171|36|3601|360102
JXFD39996486|"20230706074930"|2|5|2|1|7|74|71089|36|3601|360103
JXPOP61777032|"20230719001229"|1|1|3|2|1|11|56943|36|3601|360104
JXPOP70936221|"20230722014429"|3|3|3|2|18|88|94840|36|3601|360105
JXPOP25017575|"20230712102019"|3|5|3|1|3|38|62005|36|3604|360401
JXFD31703442|"20230729022554"|1|2|1||6|12|35105|36|3604|360402
JXFD74655715|"20230724192047"|3|5|2|1|6|74|91952|36|3604|360403
JXFD70941629|"20230713193129"|4|1|1||4|52|91622|36|3604|360404
JXPOP69761192|"20230723215726"|4|1|2|2|2|70|79771|36|3604|360405
JXPOP47495971|"20230717005106"|4|5|2|2|3|45|49674|36|3671|367101
JXFD11011210|"20230708150610"|4|2|3|2|20|52|77165|36|3671|367102
JXEC20931447|"20230702025833"|2|1|1||12|96|82249|36|3671|367103
JXFD68361654|"20230711142743"|3|1|2|1|19|30|41102|36|3671|367104
JXFD26464058|"20230724135336"|2|2|3|2|6|96|93972|36|3671|367105
JXFD10926741|"20230701122702"|4|3|1||20|21|55530|36|3674|367401
JXEC04897027|"20230711154444"|3|1|3|2|7|89|88040|36|3674|367402
JXFD47407818|"20230727043212"|5|2|2|2|20|46|45566|36|3674|367403
JXPOP05579782|"20230727133346"|1|2|1||9|89|94322|36|3674|367404
JXFD30414452|"20230703191914"|5|2|1||6|54|89744|36|3674|367405
JXPOP34691945|"20230718054458"|4|2|2|1|1|32|64575|36|3675|367501
JXFD06909060|"20230708043844"|3|2|2|2|11|91|95059|36|3675|367502
JXEC04416255|"20230702224422"|5|4|2|2|14|13|64680|36|3675|367503
JXEC54129107|"20230711020749"|1|1|1||8|52|95378|36|3675|367504
JXFD82698075|"20230716002056"|1|3|2|2|15|87|81044|36|3675|367505
JXFD37389372|"20230707015223"|4|3|1||18|60|87257|36|3673|367301
JXPOP05460402|"20230716152406"|1|1|3|2|6|11|51392|36|3673|367302
JXPOP90045854|"20230724140300"|4|1|3|2|20|87|82391|36|3673|367303
JXPOP19251392|"20230701211600"|1|4|2|1|18|73|94624|36|3673|367304
JXFD26581156|"20230705120548"|2|2|3|1|17|79|94714|36|3673|367305
JXFD38915415|"20230719133129"|3|1|1||2|32|31211|35|3571|357101
JXFD17825394|"20230716125914"|3|2|2|2|18|70|80076|35|3571|357102
JXFD97044439|"20230715192306"|5|1|3|1|18|40|64584|35|3571|357103
JXFD11640106|"20230718165334"|1|1|1||6|69|99035|35|3571|357104
JXPOP27718258|"20230704031318"|5|4|1||17|40|30467|35|3571|357105
JXEC22110027|"20230723112245"|2|4|2|2|3|25|47625|32|3271|327101
JXPOP92300058|"20230723101530"|1|5|2|2|4|81|80881|32|3271|327102
JXEC73031619|"20230718145951"|4|3|1||11|84|88971|32|3271|327103
JXPOP75038862|"20230726193659"|4|2|3|2|11|59|91565|32|3271|327104
JXPOP97528769|"20230722171009"|3|4|2|1|19|85|99223|32|3271|327105
JXPOP86758458|"20230722032529"|4|1|3|1|9|89|98395|32|3236|323601
JXEC07560507|"20230711111307"|5|5|3|1|3|11|53433|32|3236|323602
JXEC52447029|"20230731180545"|1|2|3|1|16|59|97196|32|3236|323603
JXEC82619234|"20230714114846"|3|4|1||16|55|79296|32|3236|323604
JXPOP36439250|"20230717071658"|2|1|2|2|8|61|84211|32|3236|323605
JXFD17327869|"20230706120750"|4|4|2|1|19|30|58833|33|3371|337101
JXEC77439803|"20230704134507"|1|3|3|1|2|82|97696|33|3371|337102
JXEC87548021|"20230726043846"|1|1|1||4|5|24603|33|3371|337103
JXEC88919660|"20230725030922"|1|1|2|2|15|95|82905|33|3371|337104
JXPOP18530113|"20230712020241"|3|2|3|1|20|84|74188|33|3371|337105
JXFD12454182|"20230729180806"|4|5|3|2|17|27|38269|33|3372|337201
JXPOP72627132|"20230726063035"|4|4|2|1|14|46|52496|33|3372|337202
JXEC56994091|"20230701211305"|4|5|1||8|18|64350|33|3372|337203
JXEC27335808|"20230711145529"|4|3|3|2|4|22|49643|33|3372|337204
JXPOP67511659|"20230713124352"|2|5|2|1|17|29|64740|33|3372|337205
JXPOP72557514|"20230713030059"|3|4|3|1|10|58|75796|34|3471|347101
JXEC29387552|"20230731050703"|5|2|2|1|1|63|72860|34|3471|347102
JXEC76058219|"20230724160308"|4|5|2|2|12|23|28924|34|3471|347103
JXEC76784674|"20230723162350"|2|4|2|2|7|73|97212|34|3471|347104
JXFD22624938|"20230714101039"|3|5|3|2|19|43|55315|34|3471|347105
JXPOP94800295|"20230713233036"|4|2|2|1|3|37|62937|34|3475|347501
JXPOP33795523|"20230712115833"|2|5|2|1|9|8|16399|34|3475|347502
JXPOP89024803|"20230726075824"|2|4|2|2|16|47|34622|34|3475|347503
JXFD62763210|"20230701075746"|1|3|1||16|100|73328|34|3475|347504
JXPOP58455729|"20230723123716"|4|5|2|1|12|38|47273|34|3475|347505
JXPOP10912054|"20230706105357"|5|5|1||10|6|10220|36|3601|360101
JXFD82706371|"20230720203616"|3|1|2|1|11|58|86378|36|3601|360102
JXFD13631047|"20230715191709"|5|1|2|1|14|89|89275|36|3601|360103
JXEC20967975|"20230710222106"|3|4|1||20|14|61542|36|3601|360104
JXPOP62024221|"20230709201222"|2|3|3|2|17|63|81362|36|3601|360105
JXPOP22292547|"20230702004419"|3|3|1||15|14|41821|36|3604|360401
JXPOP22112187|"20230725055206"|2|4|3|1|11|2|11981|36|3604|360402
JXEC98859779|"20230726013823"|3|4|3|2|18|55|94051|36|3604|360403
JXEC57074396|"20230722140229"|5|1|3|2|5|21|57773|36|3604|360404
JXPOP39429673|"20230716151810"|1|1|3|2|13|41|58839|36|3604|360405
JXEC78656673|"20230728070926"|1|2|2|2|20|21|52933|36|3671|367101
JXFD65732904|"20230709063437"|4|1|1||11|84|78337|36|3671|367102
JXFD86475440|"20230728235803"|4|5|3|1|12|76|82389|36|3671|367103
JXFD09321392|"20230721132556"|4|4|1||2|2|18779|36|3671|367104
JXEC15567105|"20230703034743"|1|5|2|1|11|65|78374|36|3671|367105
JXFD08683344|"20230704005621"|5|1|2|2|12|65|71470|36|3674|367401
JXPOP09547092|"20230711083753"|1|5|1||16|90|72590|36|3674|367402
JXEC79124029|"20230717041247"|5|5|1||9|65|70788|36|3674|367403
JXFD89911619|"20230701104216"|1|5|1||10|37|46417|36|3674|367404
JXFD14426184|"20230716010340"|3|3|1||16|48|51105|36|3674|367405
JXPOP03728438|"20230704182654"|2|5|3|2|19|49|55506|36|3675|367501
JXFD19421426|"20230727234912"|2|2|3|1|7|70|85548|36|3675|367502
JXFD58097903|"20230722111434"|5|4|1||6|62|79422|36|3675|367503
JXPOP93113830|"20230721234113"|4|3|2|1|17|10|16477|36|3675|367504
JXEC35986173|"20230702124142"|2|5|1||10|11|56992|36|3675|367505
JXEC10843147|"20230731140615"|3|5|3|1|2|84|73942|36|3673|367301
JXFD47893651|"20230720194600"|3|1|3|2|15|70|99146|36|3673|367302
JXPOP03441293|"20230724020341"|3|5|3|2|20|1|23764|36|3673|367303
JXEC15178642|"20230701104543"|4|3|2|2|19|79|76257|36|3673|367304
JXPOP70559362|"20230727211352"|5|4|2|2|1|6|19175|36|3673|367305
JXFD30321141|"20230718005151"|3|4|1||14|24|41315|35|3571|357101
JXPOP15757054|"20230715121226"|4|3|3|1|7|56|93758|35|3571|357102
JXPOP85368434|"20230726093230"|5|3|3|2|12|99|89956|35|3571|357103
JXFD94253495|"20230721200406"|3|1|3|1|9|21|42581|35|3571|357104
JXEC33732314|"20230729084545"|2|5|2|1|5|45|65480|35|3571|357105
JXFD75487382|"20230722122448"|3|4|3|2|20|37|57739|32|3271|327101
JXPOP83551382|"20230710010113"|3|1|3|1|13|13|45276|32|3271|327102
JXFD44510292|"20230727040238"|5|2|3|2|20|47|49087|32|3271|327103
JXFD59300877|"20230712082740"|3|2|2|2|7|62|92660|32|3271|327104
JXEC47316843|"20230715091218"|4|2|3|2|14|71|70688|32|3271|327105
JXFD04520203|"20230723112218"|1|5|3|1|16|71|88657|32|3236|323601
JXFD28599247|"20230720123531"|2|2|3|1|4|99|98880|32|3236|323602
